date,coingecko_coin_id,coin_symbol,coin_name,price_usd,price_eur,price_chf
01-01-2025,cosmos,atom,Cosmos Hub,6.188279255965822,5.979022592925339,5.61708251580241
02-01-2025,cosmos,atom,Cosmos Hub,6.521336128017246,6.299825903756885,5.919540708787687
03-01-2025,cosmos,atom,Cosmos Hub,6.701122193817478,6.526142491092516,6.11184561145975
04-01-2025,cosmos,atom,Cosmos Hub,7.391979210081013,7.167980064077929,6.71746110716112
05-01-2025,cosmos,atom,Cosmos Hub,7.304487441825625,7.083826180695515,6.63712755567811
06-01-2025,cosmos,atom,Cosmos Hub,7.341974866949982,7.124769882486133,6.6761972440400905
07-01-2025,cosmos,atom,Cosmos Hub,7.450638595722876,7.174987319596918,6.743364375108095
08-01-2025,cosmos,atom,Cosmos Hub,6.796089464124608,6.569888422400686,6.180173468169923
09-01-2025,cosmos,atom,Cosmos Hub,6.468266340206414,6.270738422709192,5.8927394060538685
10-01-2025,cosmos,atom,Cosmos Hub,6.382205763155056,6.1978238386575075,5.821771510680884
11-01-2025,cosmos,atom,Cosmos Hub,6.646298657185301,6.480081374067755,6.0884947497837105
12-01-2025,cosmos,atom,Cosmos Hub,6.61820850314445,6.453957804513411,6.065495438212844
13-01-2025,cosmos,atom,Cosmos Hub,6.457857177472221,6.304160176648382,5.920866979593873
14-01-2025,cosmos,atom,Cosmos Hub,6.283552080112873,6.1206824101963475,5.753471626634552
15-01-2025,cosmos,atom,Cosmos Hub,6.2739742427204,6.088333618852546,5.725183441735404
16-01-2025,cosmos,atom,Cosmos Hub,6.685141588398971,6.494347647466069,6.098527099158554
17-01-2025,cosmos,atom,Cosmos Hub,6.588164894921571,6.3956916575164415,6.0030436179440105
18-01-2025,cosmos,atom,Cosmos Hub,7.075273187986581,6.867529016640925,6.4739881713787355
19-01-2025,cosmos,atom,Cosmos Hub,6.599545843494552,6.426043783269079,6.04119786695154
20-01-2025,cosmos,atom,Cosmos Hub,5.8955176438309165,5.737252472682278,5.39279506330617
21-01-2025,cosmos,atom,Cosmos Hub,6.042843692398288,5.7982172940426215,5.474864728062389
22-01-2025,cosmos,atom,Cosmos Hub,6.237205789723944,5.993667852458387,5.655467842922185
23-01-2025,cosmos,atom,Cosmos Hub,6.186672471824484,5.944123977566605,5.607210168095986
24-01-2025,cosmos,atom,Cosmos Hub,6.116324517890349,5.872527822607241,5.551194481410836
25-01-2025,cosmos,atom,Cosmos Hub,6.204235911868328,5.906829659197013,5.620100896530017
26-01-2025,cosmos,atom,Cosmos Hub,6.193836288318541,5.897485997267651,5.60866121730707
27-01-2025,cosmos,atom,Cosmos Hub,6.098838153959967,5.825805367483488,5.529822653033658
28-01-2025,cosmos,atom,Cosmos Hub,5.985023933537766,5.730235479663131,5.4103958006548725
29-01-2025,cosmos,atom,Cosmos Hub,5.674072519592315,5.440692242788965,5.130581483303167
30-01-2025,cosmos,atom,Cosmos Hub,5.834060133855756,5.595388733779722,5.287017817284508
31-01-2025,cosmos,atom,Cosmos Hub,6.216686064466314,5.980887162041106,5.6564258829644825
01-02-2025,cosmos,atom,Cosmos Hub,6.235486888697741,6.017936986637968,5.6802853716149855
02-02-2025,cosmos,atom,Cosmos Hub,5.848767600251717,5.643896968750104,5.330362084003409
03-02-2025,cosmos,atom,Cosmos Hub,4.863992670550757,4.7455155370814825,4.451579596007429
04-02-2025,cosmos,atom,Cosmos Hub,4.916661332509227,4.760247585538111,4.481507304614165
05-02-2025,cosmos,atom,Cosmos Hub,4.692494326758716,4.523428448659926,4.24834035374235
06-02-2025,cosmos,atom,Cosmos Hub,4.680002050257035,4.499924931367244,4.21889548825136
